 train_loss,train_acc,valid_loss,valid_acc
0.5287663723881307,78.04526748971193,0.6449076592082709,82.20264317180617
0.5135974510768918,79.3278463648834,0.637843367919116,83.34801762114537
0.4845858213344687,79.27297668038409,0.6216553751851471,88.01762114537445
0.4595686498408516,79.67078189300412,0.6617412441213366,60.08810572687225
0.42971569672226906,79.95884773662551,0.5954031705016821,84.40528634361233
0.42241947579998196,80.61728395061728,0.6016862497363292,84.84581497797357
0.40092553655829344,82.09876543209876,0.645280659198761,78.59030837004406
0.3848578236760212,82.42112482853224,0.5545704960823059,87.84140969162996
0.3718081497660789,83.68312757201646,0.5071153145440868,88.10572687224669
0.35572755916387233,85.72702331961591,0.5541078926811756,86.69603524229075
0.3358280773585041,87.75720164609054,0.47168815429781524,88.10572687224669
0.3182577208918111,89.08093278463649,0.5699382478922186,88.10572687224669
0.30142314899957884,90.53497942386831,0.535225961409824,88.10572687224669
0.297790508927663,90.24691358024691,0.4890900888073612,88.10572687224669
0.2786190107162519,91.70781893004116,0.5731850035593543,87.40088105726872
0.27693005814625504,90.88477366255144,0.49047413972062126,88.10572687224669
0.256788284017443,92.13305898491083,0.5204298269580787,88.10572687224669
0.25504047700342836,91.94787379972566,0.5418665278965319,88.10572687224669
0.24307802639770926,92.42112482853224,0.5689845584647756,87.22466960352423
0.23003084965156423,92.56515775034293,0.6171865530416999,54.5374449339207
