train_loss,train_acc,valid_loss,valid_acc
0.5431056999879187,76.61865569272976,0.6802394751092078,65.81497797356828
0.5045200886139483,78.97805212620027,0.6193350184131676,86.07929515418502
0.47931650057108255,79.64334705075446,0.5892606486736889,84.66960352422907
0.4578116846826385,79.84224965706447,0.5663175473750477,87.66519823788546
0.44494302445009615,80.41152263374485,0.6271394843786535,86.78414096916299
0.43238043548996774,80.20576131687243,0.6222883916236985,87.9295154185022
0.41515450309471863,81.09053497942386,0.6166967539720132,82.6431718061674
0.40081006436396327,83.15500685871056,0.6009372086592124,83.7885462555066
0.3725604445820576,84.76680384087791,0.5925643569986585,83.34801762114537
0.3686527195264046,85.06858710562415,0.5879270875118148,87.40088105726872
0.35261043150941923,86.50205761316873,0.6120841171540005,87.40088105726872
0.34340151296438354,86.22085048010975,0.5599033866130131,88.10572687224669
0.3311888492143337,87.81893004115226,0.5767660182966313,88.10572687224669
0.31555723557207865,88.62825788751715,0.5697200243741694,88.10572687224669
0.3060545912012458,90.10973936899863,0.4927709488801553,88.10572687224669
0.293231730185972,90.47325102880659,0.5411690183928315,85.81497797356828
0.27833081444055496,91.66666666666667,0.549940266239811,80.70484581497797
0.2732263940668322,92.27023319615913,0.5497209110730131,88.01762114537445
0.2606475556559305,92.51714677640604,0.5287760336634139,87.84140969162996
0.2560979019372577,92.33882030178326,0.5206962265598942,88.10572687224669
